detail_id,order_id,product_id,quantity
DET10751,ORD02250,PROD046,1
DET10752,ORD03160,PROD007,2
DET10753,ORD02168,PROD004,3
DET10754,ORD04579,PROD035,1
DET10755,ORD02203,PROD026,3
DET10756,ORD04190,PROD014,2
DET10757,ORD01430,PROD032,3
DET10758,ORD02195,PROD010,2
DET10759,ORD03367,PROD042,2
DET10760,ORD04859,PROD041,4
DET10761,ORD02978,PROD032,4
DET10762,ORD04137,PROD045,1
DET10763,ORD03429,PROD012,1
DET10764,ORD04576,PROD020,3
DET10765,ORD03167,PROD011,3
DET10766,ORD01279,PROD008,3
DET10767,ORD00785,PROD032,3
DET10768,ORD03796,PROD018,1
DET10769,ORD03024,PROD044,4
DET10770,ORD02054,PROD042,4
DET10771,ORD04235,PROD002,4
DET10772,ORD02069,PROD042,3
DET10773,ORD01033,PROD029,1
DET10774,ORD03025,PROD048,3
DET10775,ORD01105,PROD001,1
DET10776,ORD02289,PROD008,3
DET10777,ORD03615,PROD014,4
DET10778,ORD03081,PROD044,3
DET10779,ORD04449,PROD005,3
DET10780,ORD02931,PROD011,1
DET10781,ORD04657,PROD038,4
DET10782,ORD02716,PROD019,1
DET10783,ORD02721,PROD015,3
DET10784,ORD02022,PROD032,3
DET10785,ORD02752,PROD035,3
DET10786,ORD03730,PROD046,3
DET10787,ORD01186,PROD048,1
DET10788,ORD02657,PROD044,3
DET10789,ORD03369,PROD017,2
DET10790,ORD00870,PROD009,1
DET10791,ORD04590,PROD043,2
DET10792,ORD00040,PROD037,1
DET10793,ORD00633,PROD004,2
DET10794,ORD01986,PROD016,1
DET10795,ORD02164,PROD020,3
DET10796,ORD03821,PROD050,1
DET10797,ORD00464,PROD032,2
DET10798,ORD03057,PROD041,1
DET10799,ORD01097,PROD006,1
DET10800,ORD02033,PROD014,2
DET10801,ORD04761,PROD022,4
DET10802,ORD01939,PROD027,3
DET10803,ORD00040,PROD049,1
DET10804,ORD03429,PROD026,1
DET10805,ORD04421,PROD031,4
DET10806,ORD04781,PROD018,2
DET10807,ORD00921,PROD038,2
DET10808,ORD02063,PROD026,3
DET10809,ORD03340,PROD040,4
DET10810,ORD00893,PROD039,2
DET10811,ORD01566,PROD009,1
DET10812,ORD01798,PROD018,2
DET10813,ORD04536,PROD031,2
DET10814,ORD02400,PROD045,3
DET10815,ORD01857,PROD048,2
DET10816,ORD02919,PROD007,3
DET10817,ORD03426,PROD037,2
DET10818,ORD03946,PROD049,2
DET10819,ORD03942,PROD046,3
DET10820,ORD01044,PROD049,2
DET10821,ORD01784,PROD006,4
DET10822,ORD01903,PROD031,3
DET10823,ORD02965,PROD030,1
DET10824,ORD02487,PROD029,3
DET10825,ORD02005,PROD031,2
DET10826,ORD00714,PROD038,4
DET10827,ORD01586,PROD001,4
DET10828,ORD04140,PROD009,2
DET10829,ORD01217,PROD025,2
DET10830,ORD01472,PROD013,2
DET10831,ORD02097,PROD045,1
DET10832,ORD02901,PROD023,1
DET10833,ORD04905,PROD037,3
DET10834,ORD04526,PROD026,1
DET10835,ORD01207,PROD028,2
DET10836,ORD04435,PROD045,1
DET10837,ORD01055,PROD013,1
DET10838,ORD03177,PROD021,4
DET10839,ORD01630,PROD015,2
DET10840,ORD00712,PROD027,2
DET10841,ORD04655,PROD031,4
DET10842,ORD03690,PROD017,4
DET10843,ORD00240,PROD050,2
DET10844,ORD04542,PROD043,2
DET10845,ORD00815,PROD005,1
DET10846,ORD01265,PROD038,1
DET10847,ORD03687,PROD043,3
DET10848,ORD01131,PROD009,4
DET10849,ORD02155,PROD030,4
DET10850,ORD01957,PROD003,1
DET10851,ORD01708,PROD044,1
DET10852,ORD04103,PROD040,2
DET10853,ORD02740,PROD032,2
DET10854,ORD04509,PROD004,4
DET10855,ORD04531,PROD009,4
DET10856,ORD04362,PROD024,4
DET10857,ORD02645,PROD007,2
DET10858,ORD02947,PROD018,1
DET10859,ORD03966,PROD020,3
DET10860,ORD00274,PROD004,4
DET10861,ORD00667,PROD018,1
DET10862,ORD02467,PROD032,1
DET10863,ORD01757,PROD040,1
DET10864,ORD03751,PROD038,3
DET10865,ORD00468,PROD007,1
DET10866,ORD00961,PROD037,3
DET10867,ORD02639,PROD026,2
DET10868,ORD03380,PROD011,3
DET10869,ORD03629,PROD044,1
DET10870,ORD04052,PROD021,2
DET10871,ORD04699,PROD038,2
DET10872,ORD02300,PROD036,2
DET10873,ORD04953,PROD006,2
DET10874,ORD04408,PROD011,2
DET10875,ORD00112,PROD036,3
DET10876,ORD00825,PROD029,2
DET10877,ORD03849,PROD028,3
DET10878,ORD02816,PROD044,2
DET10879,ORD01658,PROD033,4
DET10880,ORD01534,PROD036,4
DET10881,ORD02033,PROD034,3
DET10882,ORD02079,PROD042,4
DET10883,ORD00630,PROD013,3
DET10884,ORD03082,PROD032,3
DET10885,ORD03841,PROD023,4
DET10886,ORD03853,PROD028,3
DET10887,ORD02312,PROD027,1
DET10888,ORD02043,PROD041,3
DET10889,ORD04744,PROD012,4
DET10890,ORD01380,PROD038,1
DET10891,ORD01675,PROD028,2
DET10892,ORD01035,PROD010,4
DET10893,ORD01933,PROD039,2
DET10894,ORD04504,PROD026,3
DET10895,ORD03258,PROD041,3
DET10896,ORD02800,PROD019,3
DET10897,ORD00419,PROD047,4
DET10898,ORD02088,PROD042,2
DET10899,ORD00783,PROD002,4
DET10900,ORD03328,PROD044,2
DET10901,ORD03572,PROD031,3
DET10902,ORD01291,PROD008,3
DET10903,ORD01360,PROD036,4
DET10904,ORD03804,PROD012,4
DET10905,ORD04913,PROD035,4
DET10906,ORD00457,PROD027,2
DET10907,ORD04985,PROD044,1
DET10908,ORD03777,PROD045,1
DET10909,ORD02223,PROD007,1
DET10910,ORD03380,PROD045,1
DET10911,ORD04500,PROD044,4
DET10912,ORD03397,PROD047,2
DET10913,ORD02617,PROD001,4
DET10914,ORD03413,PROD040,1
DET10915,ORD01970,PROD020,3
DET10916,ORD01250,PROD016,2
DET10917,ORD04258,PROD025,1
DET10918,ORD02216,PROD038,2
DET10919,ORD04039,PROD006,4
DET10920,ORD03816,PROD011,3
DET10921,ORD00236,PROD001,3
DET10922,ORD04015,PROD018,4
DET10923,ORD00396,PROD025,4
DET10924,ORD04798,PROD006,2
DET10925,ORD01327,PROD008,3
DET10926,ORD03079,PROD025,3
DET10927,ORD01118,PROD024,4
DET10928,ORD01181,PROD012,1
DET10929,ORD03592,PROD038,2
DET10930,ORD01943,PROD034,3
DET10931,ORD01329,PROD026,4
DET10932,ORD03263,PROD045,3
DET10933,ORD04286,PROD044,3
DET10934,ORD00145,PROD013,2
DET10935,ORD04365,PROD020,2
DET10936,ORD02437,PROD011,4
DET10937,ORD02436,PROD016,1
DET10938,ORD02211,PROD016,3
DET10939,ORD04105,PROD006,4
DET10940,ORD01098,PROD045,2
DET10941,ORD03562,PROD022,4
DET10942,ORD03754,PROD033,4
DET10943,ORD04773,PROD047,3
DET10944,ORD04890,PROD020,2
DET10945,ORD00273,PROD039,1
DET10946,ORD00319,PROD009,1
DET10947,ORD02235,PROD009,4
DET10948,ORD03225,PROD032,2
DET10949,ORD02305,PROD009,3
DET10950,ORD01480,PROD050,1
DET10951,ORD01064,PROD006,4
DET10952,ORD04634,PROD030,3
DET10953,ORD03396,PROD014,3
DET10954,ORD04448,PROD036,4
DET10955,ORD00551,PROD015,1
DET10956,ORD00586,PROD001,3
DET10957,ORD00223,PROD048,2
DET10958,ORD03505,PROD015,3
DET10959,ORD02531,PROD012,4
DET10960,ORD03289,PROD032,3
DET10961,ORD03037,PROD003,1
DET10962,ORD04918,PROD005,3
DET10963,ORD03195,PROD039,1
DET10964,ORD04289,PROD002,2
DET10965,ORD01300,PROD018,1
DET10966,ORD03276,PROD014,1
DET10967,ORD01373,PROD007,3
DET10968,ORD04975,PROD029,4
DET10969,ORD04390,PROD036,4
DET10970,ORD02628,PROD017,3
DET10971,ORD00121,PROD041,4
DET10972,ORD01359,PROD023,1
DET10973,ORD00098,PROD047,1
DET10974,ORD02721,PROD007,3
DET10975,ORD01242,PROD050,4
DET10976,ORD00347,PROD049,2
DET10977,ORD04510,PROD046,1
DET10978,ORD02321,PROD050,4
DET10979,ORD02017,PROD020,3
DET10980,ORD01058,PROD001,1
DET10981,ORD03651,PROD013,4
DET10982,ORD00239,PROD033,1
DET10983,ORD02802,PROD008,3
DET10984,ORD04082,PROD037,2
DET10985,ORD00784,PROD003,3
DET10986,ORD01429,PROD044,1
DET10987,ORD04839,PROD035,2
DET10988,ORD00298,PROD004,4
DET10989,ORD01225,PROD030,4
DET10990,ORD02900,PROD007,4
DET10991,ORD01747,PROD046,1
DET10992,ORD01868,PROD042,4
DET10993,ORD04281,PROD016,3
DET10994,ORD03577,PROD035,1
DET10995,ORD03212,PROD010,2
DET10996,ORD03036,PROD014,1
DET10997,ORD01155,PROD021,1
DET10998,ORD04827,PROD044,4
DET10999,ORD03041,PROD015,2
DET11000,ORD04233,PROD001,3
DET11001,ORD03727,PROD005,4
DET11002,ORD01319,PROD029,4
DET11003,ORD00367,PROD050,4
DET11004,ORD01157,PROD008,2
DET11005,ORD03680,PROD029,4
DET11006,ORD03956,PROD038,1
DET11007,ORD00048,PROD003,2
DET11008,ORD00162,PROD017,3
DET11009,ORD02344,PROD043,1
DET11010,ORD03720,PROD039,2
DET11011,ORD04690,PROD014,3
DET11012,ORD03133,PROD031,3
DET11013,ORD00711,PROD041,1
DET11014,ORD04965,PROD022,2
DET11015,ORD04448,PROD019,3
DET11016,ORD02902,PROD047,1
DET11017,ORD04342,PROD008,3
DET11018,ORD00997,PROD009,4
DET11019,ORD03659,PROD033,2
DET11020,ORD00863,PROD040,3
DET11021,ORD01781,PROD005,2
DET11022,ORD02933,PROD020,2
DET11023,ORD01848,PROD026,2
DET11024,ORD04022,PROD018,3
DET11025,ORD02278,PROD035,3
DET11026,ORD00751,PROD007,2
DET11027,ORD02750,PROD015,1
DET11028,ORD03385,PROD038,3
DET11029,ORD04793,PROD020,2
DET11030,ORD00236,PROD027,3
DET11031,ORD01881,PROD047,2
DET11032,ORD04207,PROD014,4
DET11033,ORD04693,PROD043,3
DET11034,ORD04182,PROD040,1
DET11035,ORD00362,PROD017,2
DET11036,ORD04320,PROD017,1
DET11037,ORD02158,PROD036,4
DET11038,ORD00799,PROD011,1
DET11039,ORD01129,PROD003,2
DET11040,ORD02639,PROD011,4
DET11041,ORD02114,PROD004,1
DET11042,ORD04070,PROD010,4
DET11043,ORD01257,PROD039,4
DET11044,ORD04826,PROD036,3
DET11045,ORD04657,PROD014,2
DET11046,ORD00287,PROD034,4
DET11047,ORD04734,PROD009,2
DET11048,ORD01336,PROD048,4
DET11049,ORD00577,PROD018,2
DET11050,ORD02533,PROD006,1
DET11051,ORD02105,PROD013,3
DET11052,ORD00186,PROD050,4
DET11053,ORD02617,PROD050,1
DET11054,ORD02691,PROD012,3
DET11055,ORD03337,PROD009,2
DET11056,ORD01557,PROD008,4
DET11057,ORD04099,PROD028,3
DET11058,ORD02032,PROD041,1
DET11059,ORD00476,PROD037,4
DET11060,ORD00903,PROD044,1
DET11061,ORD01615,PROD043,2
DET11062,ORD00064,PROD049,1
DET11063,ORD02364,PROD019,4
DET11064,ORD00867,PROD033,4
DET11065,ORD03128,PROD025,3
DET11066,ORD01338,PROD043,3
DET11067,ORD04551,PROD001,3
DET11068,ORD03270,PROD023,1
DET11069,ORD03923,PROD047,3
DET11070,ORD01206,PROD031,3
DET11071,ORD03921,PROD019,1
DET11072,ORD00050,PROD038,4
DET11073,ORD04510,PROD043,3
DET11074,ORD00825,PROD034,1
DET11075,ORD01319,PROD018,3
DET11076,ORD04625,PROD018,1
DET11077,ORD02441,PROD014,3
DET11078,ORD01135,PROD016,1
DET11079,ORD04452,PROD028,1
DET11080,ORD03730,PROD048,1
DET11081,ORD00920,PROD002,3
DET11082,ORD00878,PROD006,1
DET11083,ORD02600,PROD046,4
DET11084,ORD00047,PROD010,3
DET11085,ORD02416,PROD027,2
DET11086,ORD00609,PROD011,3
DET11087,ORD01849,PROD026,4
DET11088,ORD02781,PROD033,2
DET11089,ORD02286,PROD011,4
DET11090,ORD03133,PROD004,4
DET11091,ORD04487,PROD006,2
DET11092,ORD03953,PROD033,1
DET11093,ORD04044,PROD017,2
DET11094,ORD03488,PROD034,3
DET11095,ORD04519,PROD021,2
DET11096,ORD02787,PROD019,1
DET11097,ORD04970,PROD034,1
DET11098,ORD03892,PROD033,3
DET11099,ORD04448,PROD019,4
DET11100,ORD00946,PROD005,4
DET11101,ORD02035,PROD002,1
DET11102,ORD00481,PROD036,2
DET11103,ORD02288,PROD023,2
DET11104,ORD02374,PROD019,4
DET11105,ORD03727,PROD001,2
DET11106,ORD03208,PROD011,4
DET11107,ORD02512,PROD007,4
DET11108,ORD03011,PROD038,3
DET11109,ORD03597,PROD032,2
DET11110,ORD00034,PROD031,1
DET11111,ORD01962,PROD021,4
DET11112,ORD02119,PROD008,1
DET11113,ORD01085,PROD032,2
DET11114,ORD03062,PROD043,1
DET11115,ORD00003,PROD041,1
DET11116,ORD03873,PROD039,1
DET11117,ORD02409,PROD009,4
DET11118,ORD03415,PROD045,4
DET11119,ORD03568,PROD029,3
DET11120,ORD04824,PROD023,1
DET11121,ORD03268,PROD028,1
DET11122,ORD01762,PROD047,1
DET11123,ORD04556,PROD031,4
DET11124,ORD02330,PROD030,4
DET11125,ORD04763,PROD042,3
DET11126,ORD02079,PROD019,4
DET11127,ORD02764,PROD022,3
DET11128,ORD01501,PROD046,3
DET11129,ORD04834,PROD027,4
DET11130,ORD02505,PROD006,1
DET11131,ORD03024,PROD050,1
DET11132,ORD00897,PROD016,3
DET11133,ORD03550,PROD004,3
DET11134,ORD03756,PROD034,1
DET11135,ORD02843,PROD009,2
DET11136,ORD03865,PROD041,3
DET11137,ORD00090,PROD008,2
DET11138,ORD00292,PROD035,4
DET11139,ORD04799,PROD045,1
DET11140,ORD03518,PROD011,1
DET11141,ORD04871,PROD018,2
DET11142,ORD01324,PROD012,3
DET11143,ORD04472,PROD036,3
DET11144,ORD01291,PROD016,4
DET11145,ORD01775,PROD036,2
DET11146,ORD03652,PROD038,3
DET11147,ORD03995,PROD044,4
DET11148,ORD03235,PROD008,2
DET11149,ORD04238,PROD047,2
DET11150,ORD01054,PROD017,1
DET11151,ORD02579,PROD032,3
DET11152,ORD01981,PROD001,4
DET11153,ORD04542,PROD024,4
DET11154,ORD00503,PROD019,4
DET11155,ORD01109,PROD012,2
DET11156,ORD01342,PROD029,1
DET11157,ORD01245,PROD029,2
DET11158,ORD00217,PROD015,3
DET11159,ORD01108,PROD034,2
DET11160,ORD00415,PROD038,4
DET11161,ORD04634,PROD017,1
DET11162,ORD01928,PROD014,2
DET11163,ORD01489,PROD050,3
DET11164,ORD04442,PROD025,3
DET11165,ORD00172,PROD018,3
DET11166,ORD00192,PROD019,1
DET11167,ORD01258,PROD014,4
DET11168,ORD03457,PROD031,4
DET11169,ORD02249,PROD048,3
DET11170,ORD04928,PROD045,2
DET11171,ORD04762,PROD035,4
DET11172,ORD04462,PROD011,3
DET11173,ORD01925,PROD022,4
DET11174,ORD01776,PROD006,2
DET11175,ORD00858,PROD036,4
DET11176,ORD01247,PROD015,1
DET11177,ORD03079,PROD008,2
DET11178,ORD03424,PROD047,1
DET11179,ORD00807,PROD026,2
DET11180,ORD02242,PROD003,1
DET11181,ORD00233,PROD043,3
DET11182,ORD03814,PROD009,4
DET11183,ORD02043,PROD046,1
DET11184,ORD01925,PROD041,3
DET11185,ORD00153,PROD006,2
DET11186,ORD04408,PROD001,4
DET11187,ORD04546,PROD040,4
DET11188,ORD02925,PROD013,1
DET11189,ORD01679,PROD043,4
DET11190,ORD04381,PROD043,3
DET11191,ORD03341,PROD048,3
DET11192,ORD02006,PROD015,1
DET11193,ORD00110,PROD030,3
DET11194,ORD04407,PROD006,3
DET11195,ORD04192,PROD010,3
DET11196,ORD01609,PROD047,1
DET11197,ORD04459,PROD046,1
DET11198,ORD03211,PROD033,3
DET11199,ORD04029,PROD005,2
DET11200,ORD04116,PROD046,1
DET11201,ORD01722,PROD017,4
DET11202,ORD01632,PROD026,3
DET11203,ORD03674,PROD008,3
DET11204,ORD03875,PROD040,4
DET11205,ORD02959,PROD001,1
DET11206,ORD01067,PROD008,4
DET11207,ORD03739,PROD026,4
DET11208,ORD02893,PROD012,2
DET11209,ORD03114,PROD009,4
DET11210,ORD04947,PROD021,1
DET11211,ORD01147,PROD013,4
DET11212,ORD00008,PROD022,2
DET11213,ORD01895,PROD040,4
DET11214,ORD02229,PROD041,3
DET11215,ORD03828,PROD034,2
DET11216,ORD02344,PROD037,4
DET11217,ORD03334,PROD037,1
DET11218,ORD02916,PROD046,1
DET11219,ORD03947,PROD039,2
DET11220,ORD02275,PROD026,1
DET11221,ORD04145,PROD034,1
DET11222,ORD04074,PROD048,1
DET11223,ORD01043,PROD018,3
DET11224,ORD00465,PROD045,3
DET11225,ORD04111,PROD038,2
DET11226,ORD02413,PROD007,4
DET11227,ORD00023,PROD047,2
DET11228,ORD03815,PROD007,2
DET11229,ORD00392,PROD011,4
DET11230,ORD00769,PROD034,1
DET11231,ORD01722,PROD005,2
DET11232,ORD00023,PROD004,3
DET11233,ORD03735,PROD010,3
DET11234,ORD01994,PROD017,1
DET11235,ORD00076,PROD033,3
DET11236,ORD00180,PROD021,1
DET11237,ORD02004,PROD012,2
DET11238,ORD00205,PROD030,1
DET11239,ORD04490,PROD045,1
DET11240,ORD03725,PROD014,1
DET11241,ORD03229,PROD016,1
DET11242,ORD00828,PROD005,4
DET11243,ORD02991,PROD004,3
DET11244,ORD02263,PROD045,2
DET11245,ORD01756,PROD002,1
DET11246,ORD00955,PROD023,3
DET11247,ORD04420,PROD033,4
DET11248,ORD03795,PROD038,3
DET11249,ORD00195,PROD048,2
DET11250,ORD03028,PROD019,4
DET11251,ORD02551,PROD045,2
DET11252,ORD00186,PROD017,4
DET11253,ORD00271,PROD005,3
DET11254,ORD00927,PROD010,1
DET11255,ORD01556,PROD016,1
DET11256,ORD02868,PROD012,4
DET11257,ORD01592,PROD044,2
DET11258,ORD04846,PROD028,3
DET11259,ORD03190,PROD015,4
DET11260,ORD00273,PROD025,3
DET11261,ORD02096,PROD010,2
DET11262,ORD02995,PROD014,3
DET11263,ORD04998,PROD046,4
DET11264,ORD00765,PROD035,2
DET11265,ORD02167,PROD012,4
DET11266,ORD00390,PROD045,3
DET11267,ORD03087,PROD028,1
DET11268,ORD02649,PROD042,4
DET11269,ORD01369,PROD010,2
DET11270,ORD04095,PROD038,2
DET11271,ORD03818,PROD023,1
DET11272,ORD03491,PROD013,3
DET11273,ORD00029,PROD021,3
DET11274,ORD00992,PROD001,2
DET11275,ORD03045,PROD044,2
DET11276,ORD00106,PROD025,3
DET11277,ORD04797,PROD007,2
DET11278,ORD04205,PROD022,2
DET11279,ORD02292,PROD003,2
DET11280,ORD04121,PROD048,3
DET11281,ORD04330,PROD035,2
DET11282,ORD02219,PROD043,3
DET11283,ORD00274,PROD027,3
DET11284,ORD01535,PROD010,2
DET11285,ORD01365,PROD037,4
DET11286,ORD01008,PROD022,2
DET11287,ORD02403,PROD021,3
DET11288,ORD00884,PROD006,4
DET11289,ORD03516,PROD050,1
DET11290,ORD04666,PROD017,4
DET11291,ORD02840,PROD039,2
DET11292,ORD01186,PROD034,2
DET11293,ORD04783,PROD017,4
DET11294,ORD01727,PROD020,4
DET11295,ORD04176,PROD030,3
DET11296,ORD00502,PROD045,4
DET11297,ORD00230,PROD016,4
DET11298,ORD01414,PROD015,2
DET11299,ORD03608,PROD039,2
DET11300,ORD01024,PROD020,3
DET11301,ORD03535,PROD042,2
DET11302,ORD04224,PROD008,1
DET11303,ORD01943,PROD043,1
DET11304,ORD01015,PROD006,1
DET11305,ORD04641,PROD013,1
DET11306,ORD00510,PROD025,1
DET11307,ORD01554,PROD044,4
DET11308,ORD04383,PROD021,1
DET11309,ORD03675,PROD018,3
DET11310,ORD02535,PROD046,3
DET11311,ORD00506,PROD042,2
DET11312,ORD01276,PROD025,1
DET11313,ORD02805,PROD005,3
DET11314,ORD00333,PROD019,1
DET11315,ORD02292,PROD022,4
DET11316,ORD01081,PROD024,3
DET11317,ORD00660,PROD030,3
DET11318,ORD01019,PROD026,1
DET11319,ORD01514,PROD036,4
DET11320,ORD01007,PROD046,1
DET11321,ORD02360,PROD038,2
DET11322,ORD02722,PROD047,1
DET11323,ORD04781,PROD012,3
DET11324,ORD02667,PROD044,4
DET11325,ORD00817,PROD037,1
DET11326,ORD00329,PROD040,2
DET11327,ORD00467,PROD041,4
DET11328,ORD03033,PROD005,2
DET11329,ORD01106,PROD027,4
DET11330,ORD04564,PROD043,1
DET11331,ORD04731,PROD016,4
DET11332,ORD00002,PROD008,3
DET11333,ORD00838,PROD028,3
DET11334,ORD02829,PROD010,3
DET11335,ORD02284,PROD046,2
DET11336,ORD02446,PROD010,2
DET11337,ORD03711,PROD028,4
DET11338,ORD04852,PROD017,3
DET11339,ORD03595,PROD039,1
DET11340,ORD04967,PROD021,2
DET11341,ORD00898,PROD022,4
DET11342,ORD04562,PROD022,1
DET11343,ORD01112,PROD048,3
DET11344,ORD00408,PROD013,3
DET11345,ORD03780,PROD029,3
DET11346,ORD03872,PROD007,3
DET11347,ORD02271,PROD030,4
DET11348,ORD03183,PROD033,2
DET11349,ORD01356,PROD036,2
DET11350,ORD00411,PROD028,2
DET11351,ORD04558,PROD020,1
DET11352,ORD03956,PROD039,2
DET11353,ORD01193,PROD027,3
DET11354,ORD02045,PROD030,3
DET11355,ORD03249,PROD029,3
DET11356,ORD02571,PROD021,2
DET11357,ORD00575,PROD047,1
DET11358,ORD03870,PROD033,4
DET11359,ORD01106,PROD001,4
DET11360,ORD02019,PROD028,1
DET11361,ORD02100,PROD033,3
DET11362,ORD04426,PROD017,4
DET11363,ORD02010,PROD025,3
DET11364,ORD03281,PROD022,2
DET11365,ORD02432,PROD026,4
DET11366,ORD00472,PROD012,3
DET11367,ORD03331,PROD013,4
DET11368,ORD03932,PROD028,1
DET11369,ORD03538,PROD002,1
DET11370,ORD03583,PROD046,2
DET11371,ORD04148,PROD016,3
DET11372,ORD04285,PROD029,4
DET11373,ORD00982,PROD028,2
DET11374,ORD04476,PROD022,3
DET11375,ORD01695,PROD046,1
DET11376,ORD00063,PROD011,1
DET11377,ORD02994,PROD028,3
DET11378,ORD01453,PROD040,4
DET11379,ORD00392,PROD040,3
DET11380,ORD03967,PROD033,2
DET11381,ORD01856,PROD022,1
DET11382,ORD04406,PROD021,3
DET11383,ORD01152,PROD004,3
DET11384,ORD00917,PROD044,1
DET11385,ORD02282,PROD017,1
DET11386,ORD00790,PROD005,4
DET11387,ORD03897,PROD011,2
DET11388,ORD03429,PROD009,2
DET11389,ORD04375,PROD044,2
DET11390,ORD00796,PROD040,2
DET11391,ORD01118,PROD023,4
DET11392,ORD01657,PROD012,1
DET11393,ORD04993,PROD026,1
DET11394,ORD02865,PROD032,1
DET11395,ORD02174,PROD027,1
DET11396,ORD00254,PROD047,2
DET11397,ORD01453,PROD012,3
DET11398,ORD04294,PROD050,4
DET11399,ORD01041,PROD049,1
DET11400,ORD03472,PROD048,3
DET11401,ORD03203,PROD037,4
DET11402,ORD03963,PROD035,4
DET11403,ORD01724,PROD029,1
DET11404,ORD04276,PROD022,1
DET11405,ORD03987,PROD029,3
DET11406,ORD01367,PROD038,1
DET11407,ORD02953,PROD019,3
DET11408,ORD02983,PROD011,4
DET11409,ORD04758,PROD018,1
DET11410,ORD01086,PROD004,4
DET11411,ORD01540,PROD035,3
DET11412,ORD02841,PROD030,4
DET11413,ORD03933,PROD049,4
DET11414,ORD03655,PROD024,3
DET11415,ORD03965,PROD030,4
DET11416,ORD01032,PROD044,4
DET11417,ORD03559,PROD018,1
DET11418,ORD02042,PROD029,4
DET11419,ORD04870,PROD049,4
DET11420,ORD00328,PROD035,4
DET11421,ORD01625,PROD019,1
DET11422,ORD01034,PROD018,2
DET11423,ORD02946,PROD035,4
DET11424,ORD00653,PROD028,4
DET11425,ORD02965,PROD038,1
DET11426,ORD01613,PROD023,1
DET11427,ORD01770,PROD023,4
DET11428,ORD00515,PROD007,4
DET11429,ORD03826,PROD002,2
DET11430,ORD01901,PROD002,4
DET11431,ORD00294,PROD037,2
DET11432,ORD03099,PROD027,4
DET11433,ORD02915,PROD025,3
DET11434,ORD01593,PROD012,1
DET11435,ORD03952,PROD032,2
DET11436,ORD03099,PROD048,1
DET11437,ORD02450,PROD045,1
DET11438,ORD01793,PROD012,2
DET11439,ORD02303,PROD031,4
DET11440,ORD01946,PROD021,3
DET11441,ORD02230,PROD025,2
DET11442,ORD04207,PROD008,1
DET11443,ORD03705,PROD031,2
DET11444,ORD02890,PROD036,3
DET11445,ORD01609,PROD044,2
DET11446,ORD01495,PROD030,4
DET11447,ORD04889,PROD031,4
DET11448,ORD04295,PROD049,1
DET11449,ORD02587,PROD026,3
DET11450,ORD04898,PROD045,3
DET11451,ORD03371,PROD047,3
DET11452,ORD01849,PROD018,2
DET11453,ORD03965,PROD040,4
DET11454,ORD03143,PROD014,3
DET11455,ORD04646,PROD016,3
DET11456,ORD03691,PROD026,4
DET11457,ORD01108,PROD046,4
DET11458,ORD01722,PROD001,1
DET11459,ORD03116,PROD016,3
DET11460,ORD01195,PROD014,3
DET11461,ORD03228,PROD042,1
DET11462,ORD00186,PROD044,1
DET11463,ORD04852,PROD047,4
DET11464,ORD02730,PROD039,4
DET11465,ORD02135,PROD038,2
DET11466,ORD02070,PROD037,4
DET11467,ORD03045,PROD007,4
DET11468,ORD03654,PROD013,4
DET11469,ORD04431,PROD007,2
DET11470,ORD00483,PROD020,1
DET11471,ORD04604,PROD009,2
DET11472,ORD04971,PROD030,3
DET11473,ORD03270,PROD032,3
DET11474,ORD03100,PROD019,3
DET11475,ORD02696,PROD033,2
DET11476,ORD01151,PROD005,2
DET11477,ORD02768,PROD016,4
DET11478,ORD01001,PROD048,4
DET11479,ORD04225,PROD029,3
DET11480,ORD00378,PROD050,3
DET11481,ORD04231,PROD036,1
DET11482,ORD00048,PROD029,4
DET11483,ORD04603,PROD009,1
DET11484,ORD01543,PROD040,4
DET11485,ORD04933,PROD014,3
DET11486,ORD04345,PROD045,2
DET11487,ORD03493,PROD026,4
DET11488,ORD01458,PROD009,1
DET11489,ORD00013,PROD023,4
DET11490,ORD01162,PROD003,1
DET11491,ORD02833,PROD046,1
DET11492,ORD02297,PROD012,1
DET11493,ORD04697,PROD043,4
DET11494,ORD00194,PROD017,4
DET11495,ORD01800,PROD020,2
DET11496,ORD02339,PROD007,3
DET11497,ORD00481,PROD039,3
DET11498,ORD02061,PROD038,3
DET11499,ORD03033,PROD047,2
DET11500,ORD00805,PROD039,3
DET11501,ORD04424,PROD018,4
DET11502,ORD02102,PROD045,4
DET11503,ORD01932,PROD003,4
DET11504,ORD01691,PROD006,2
DET11505,ORD01745,PROD007,3
DET11506,ORD01721,PROD038,1
DET11507,ORD03643,PROD038,2
DET11508,ORD04542,PROD023,2
DET11509,ORD04113,PROD025,1
DET11510,ORD04534,PROD018,2
DET11511,ORD00423,PROD027,1
DET11512,ORD02633,PROD036,1
DET11513,ORD00518,PROD034,3
DET11514,ORD02776,PROD009,1
DET11515,ORD03216,PROD026,4
DET11516,ORD01637,PROD033,3
DET11517,ORD02752,PROD026,2
DET11518,ORD04505,PROD035,1
DET11519,ORD02474,PROD028,2
DET11520,ORD03556,PROD044,3
DET11521,ORD04044,PROD026,2
DET11522,ORD03844,PROD049,3
DET11523,ORD04224,PROD032,1
DET11524,ORD00163,PROD009,1
DET11525,ORD04430,PROD039,3
DET11526,ORD00648,PROD025,1
