customer_id,customer_name,gender,age,area,membership_type
CUST03893,Customer_3893,Female,23,Dadar,None
CUST03894,Customer_3894,Female,55,Ghatkopar,Gold
CUST03895,Customer_3895,Male,57,Thane,None
CUST03896,Customer_3896,Male,57,Dadar,Gold
CUST03897,Customer_3897,Female,57,Bandra,Green
CUST03898,Customer_3898,Male,25,Powai,Green
CUST03899,Customer_3899,Female,59,Colaba,Gold
CUST03900,Customer_3900,Female,23,Chembur,None
CUST03901,Customer_3901,Male,39,Vashi,None
CUST03902,Customer_3902,Male,45,Vashi,Green
CUST03903,Customer_3903,Male,38,Vashi,Silver
CUST03904,Customer_3904,Male,28,Powai,Green
CUST03905,Customer_3905,Female,47,Vashi,Silver
CUST03906,Customer_3906,Male,49,Vashi,Green
CUST03907,Customer_3907,Male,22,Thane,Gold
CUST03908,Customer_3908,Female,25,Borivali,Green
CUST03909,Customer_3909,Female,41,Chembur,Silver
CUST03910,Customer_3910,Male,30,Andheri,Green
CUST03911,Customer_3911,Female,45,Borivali,Silver
CUST03912,Customer_3912,Female,28,Bandra,None
CUST03913,Customer_3913,Male,19,Chembur,Gold
CUST03914,Customer_3914,Male,60,Ghatkopar,Silver
CUST03915,Customer_3915,Male,48,Ghatkopar,Gold
CUST03916,Customer_3916,Female,32,Vashi,Green
CUST03917,Customer_3917,Male,18,Vashi,Green
CUST03918,Customer_3918,Female,29,Powai,Gold
CUST03919,Customer_3919,Male,57,Borivali,None
CUST03920,Customer_3920,Female,25,Powai,Green
CUST03921,Customer_3921,Male,25,Andheri,None
CUST03922,Customer_3922,Female,19,Powai,None
CUST03923,Customer_3923,Male,40,Borivali,Gold
CUST03924,Customer_3924,Male,28,Vashi,Silver
CUST03925,Customer_3925,Male,42,Borivali,Green
CUST03926,Customer_3926,Female,51,Borivali,Silver
CUST03927,Customer_3927,Male,51,Vashi,Green
CUST03928,Customer_3928,Male,53,Colaba,Green
CUST03929,Customer_3929,Male,56,Chembur,None
CUST03930,Customer_3930,Female,48,Chembur,Silver
CUST03931,Customer_3931,Male,28,Chembur,Gold
CUST03932,Customer_3932,Female,53,Vashi,Gold
CUST03933,Customer_3933,Male,55,Dadar,None
CUST03934,Customer_3934,Female,56,Vashi,None
CUST03935,Customer_3935,Female,24,Dadar,None
CUST03936,Customer_3936,Male,32,Vashi,Gold
CUST03937,Customer_3937,Male,24,Dadar,Silver
CUST03938,Customer_3938,Female,51,Bandra,Green
CUST03939,Customer_3939,Male,19,Colaba,None
CUST03940,Customer_3940,Female,29,Thane,Silver
CUST03941,Customer_3941,Male,28,Dadar,Silver
CUST03942,Customer_3942,Female,51,Powai,Silver
CUST03943,Customer_3943,Female,54,Borivali,Gold
CUST03944,Customer_3944,Male,46,Powai,None
CUST03945,Customer_3945,Male,31,Colaba,Green
CUST03946,Customer_3946,Female,34,Thane,Silver
CUST03947,Customer_3947,Female,27,Ghatkopar,Green
CUST03948,Customer_3948,Female,33,Borivali,None
CUST03949,Customer_3949,Female,32,Thane,None
CUST03950,Customer_3950,Male,23,Bandra,None
CUST03951,Customer_3951,Female,59,Dadar,Green
CUST03952,Customer_3952,Female,38,Vashi,Green
CUST03953,Customer_3953,Male,34,Ghatkopar,Silver
CUST03954,Customer_3954,Female,38,Powai,Gold
CUST03955,Customer_3955,Female,59,Borivali,Silver
CUST03956,Customer_3956,Male,36,Bandra,None
CUST03957,Customer_3957,Male,38,Borivali,Green
CUST03958,Customer_3958,Female,24,Bandra,Gold
CUST03959,Customer_3959,Male,28,Borivali,Green
CUST03960,Customer_3960,Female,22,Vashi,Gold
CUST03961,Customer_3961,Female,19,Thane,Green
CUST03962,Customer_3962,Female,44,Borivali,Green
CUST03963,Customer_3963,Female,25,Borivali,None
CUST03964,Customer_3964,Female,29,Bandra,Silver
CUST03965,Customer_3965,Male,20,Colaba,Green
CUST03966,Customer_3966,Female,24,Chembur,Gold
CUST03967,Customer_3967,Female,43,Thane,Silver
CUST03968,Customer_3968,Female,49,Borivali,None
CUST03969,Customer_3969,Male,41,Colaba,Silver
CUST03970,Customer_3970,Male,59,Ghatkopar,Gold
CUST03971,Customer_3971,Female,21,Chembur,Gold
CUST03972,Customer_3972,Male,57,Colaba,Gold
CUST03973,Customer_3973,Female,22,Colaba,Green
CUST03974,Customer_3974,Female,45,Dadar,Silver
CUST03975,Customer_3975,Male,59,Vashi,Gold
CUST03976,Customer_3976,Male,47,Vashi,Gold
CUST03977,Customer_3977,Female,60,Vashi,Green
CUST03978,Customer_3978,Female,27,Colaba,None
CUST03979,Customer_3979,Male,57,Andheri,None
CUST03980,Customer_3980,Female,24,Vashi,Green
CUST03981,Customer_3981,Male,25,Andheri,Gold
CUST03982,Customer_3982,Female,54,Dadar,Green
CUST03983,Customer_3983,Male,37,Chembur,Gold
CUST03984,Customer_3984,Female,37,Vashi,None
CUST03985,Customer_3985,Female,21,Vashi,Silver
CUST03986,Customer_3986,Male,42,Borivali,Silver
CUST03987,Customer_3987,Male,56,Dadar,Silver
CUST03988,Customer_3988,Male,40,Dadar,Silver
CUST03989,Customer_3989,Female,19,Andheri,Green
CUST03990,Customer_3990,Male,50,Thane,Silver
CUST03991,Customer_3991,Female,41,Chembur,Gold
CUST03992,Customer_3992,Male,32,Bandra,Gold
CUST03993,Customer_3993,Male,48,Chembur,Green
CUST03994,Customer_3994,Female,59,Ghatkopar,Silver
CUST03995,Customer_3995,Male,29,Borivali,Gold
CUST03996,Customer_3996,Female,60,Colaba,Green
CUST03997,Customer_3997,Male,23,Colaba,None
CUST03998,Customer_3998,Male,54,Powai,Green
CUST03999,Customer_3999,Male,52,Dadar,None
CUST04000,Customer_4000,Female,56,Chembur,None
CUST04001,Customer_4001,Female,59,Thane,None
CUST04002,Customer_4002,Male,48,Powai,Green
CUST04003,Customer_4003,Male,59,Thane,None
CUST04004,Customer_4004,Male,58,Thane,Silver
CUST04005,Customer_4005,Female,43,Colaba,Green
CUST04006,Customer_4006,Female,56,Borivali,Green
CUST04007,Customer_4007,Female,59,Powai,Silver
CUST04008,Customer_4008,Male,36,Dadar,Silver
CUST04009,Customer_4009,Female,25,Thane,Gold
CUST04010,Customer_4010,Male,25,Andheri,Silver
CUST04011,Customer_4011,Female,43,Powai,Silver
CUST04012,Customer_4012,Female,50,Bandra,Gold
CUST04013,Customer_4013,Male,52,Vashi,Green
CUST04014,Customer_4014,Female,38,Thane,Silver
CUST04015,Customer_4015,Female,40,Colaba,Gold
CUST04016,Customer_4016,Female,18,Vashi,Silver
CUST04017,Customer_4017,Male,35,Bandra,Green
CUST04018,Customer_4018,Male,48,Borivali,None
CUST04019,Customer_4019,Male,30,Borivali,Silver
CUST04020,Customer_4020,Female,58,Colaba,Gold
CUST04021,Customer_4021,Male,36,Bandra,Gold
CUST04022,Customer_4022,Female,36,Ghatkopar,None
CUST04023,Customer_4023,Male,58,Thane,None
CUST04024,Customer_4024,Male,24,Borivali,None
CUST04025,Customer_4025,Male,46,Dadar,None
CUST04026,Customer_4026,Female,41,Ghatkopar,Silver
CUST04027,Customer_4027,Male,25,Ghatkopar,Silver
CUST04028,Customer_4028,Male,32,Colaba,Green
CUST04029,Customer_4029,Female,22,Chembur,None
CUST04030,Customer_4030,Male,32,Powai,Green
CUST04031,Customer_4031,Male,43,Colaba,None
CUST04032,Customer_4032,Female,24,Andheri,Green
CUST04033,Customer_4033,Female,50,Andheri,None
CUST04034,Customer_4034,Female,18,Colaba,None
CUST04035,Customer_4035,Male,24,Dadar,Silver
CUST04036,Customer_4036,Female,29,Bandra,None
CUST04037,Customer_4037,Male,54,Andheri,Gold
CUST04038,Customer_4038,Female,34,Thane,Silver
CUST04039,Customer_4039,Female,46,Ghatkopar,Silver
CUST04040,Customer_4040,Male,54,Thane,Silver
CUST04041,Customer_4041,Female,30,Bandra,Silver
CUST04042,Customer_4042,Female,35,Powai,Silver
CUST04043,Customer_4043,Female,53,Colaba,None
CUST04044,Customer_4044,Female,40,Andheri,Green
CUST04045,Customer_4045,Female,59,Powai,None
CUST04046,Customer_4046,Male,60,Bandra,Green
CUST04047,Customer_4047,Female,60,Dadar,Gold
CUST04048,Customer_4048,Female,34,Vashi,Silver
CUST04049,Customer_4049,Male,34,Thane,Silver
CUST04050,Customer_4050,Male,35,Thane,Silver
CUST04051,Customer_4051,Male,32,Colaba,None
CUST04052,Customer_4052,Male,38,Chembur,Gold
CUST04053,Customer_4053,Male,49,Ghatkopar,Green
CUST04054,Customer_4054,Male,19,Andheri,Gold
CUST04055,Customer_4055,Male,46,Ghatkopar,Gold
CUST04056,Customer_4056,Female,32,Borivali,Gold
CUST04057,Customer_4057,Male,30,Bandra,Gold
CUST04058,Customer_4058,Female,53,Chembur,Silver
CUST04059,Customer_4059,Female,51,Thane,Gold
CUST04060,Customer_4060,Male,43,Andheri,Gold
CUST04061,Customer_4061,Male,28,Thane,Green
CUST04062,Customer_4062,Female,32,Borivali,Silver
CUST04063,Customer_4063,Male,58,Ghatkopar,Gold
CUST04064,Customer_4064,Male,56,Colaba,None
CUST04065,Customer_4065,Female,25,Bandra,Green
CUST04066,Customer_4066,Male,55,Thane,Silver
CUST04067,Customer_4067,Female,52,Chembur,Green
CUST04068,Customer_4068,Male,25,Chembur,Silver
CUST04069,Customer_4069,Female,18,Chembur,Gold
CUST04070,Customer_4070,Female,35,Andheri,None
CUST04071,Customer_4071,Female,58,Thane,Silver
CUST04072,Customer_4072,Male,33,Dadar,Silver
CUST04073,Customer_4073,Female,24,Dadar,Silver
CUST04074,Customer_4074,Female,45,Ghatkopar,None
CUST04075,Customer_4075,Male,60,Powai,Gold
CUST04076,Customer_4076,Male,56,Bandra,Silver
CUST04077,Customer_4077,Male,35,Powai,None
CUST04078,Customer_4078,Female,49,Chembur,Gold
CUST04079,Customer_4079,Female,26,Ghatkopar,Gold
CUST04080,Customer_4080,Female,58,Ghatkopar,Green
CUST04081,Customer_4081,Male,19,Vashi,Gold
CUST04082,Customer_4082,Male,25,Chembur,Gold
CUST04083,Customer_4083,Female,42,Thane,Green
CUST04084,Customer_4084,Male,31,Vashi,Silver
CUST04085,Customer_4085,Female,52,Thane,None
CUST04086,Customer_4086,Female,30,Andheri,Gold
CUST04087,Customer_4087,Male,33,Borivali,Green
CUST04088,Customer_4088,Female,29,Thane,Green
CUST04089,Customer_4089,Male,18,Thane,None
CUST04090,Customer_4090,Male,29,Powai,Silver
CUST04091,Customer_4091,Female,60,Colaba,None
CUST04092,Customer_4092,Female,23,Thane,Silver
CUST04093,Customer_4093,Female,58,Thane,Gold
CUST04094,Customer_4094,Female,42,Thane,Silver
CUST04095,Customer_4095,Female,51,Borivali,Silver
CUST04096,Customer_4096,Female,28,Andheri,Green
CUST04097,Customer_4097,Female,58,Dadar,None
CUST04098,Customer_4098,Female,29,Dadar,Silver
CUST04099,Customer_4099,Female,31,Bandra,None
CUST04100,Customer_4100,Female,21,Andheri,Silver
CUST04101,Customer_4101,Female,53,Ghatkopar,Green
CUST04102,Customer_4102,Female,48,Chembur,Gold
CUST04103,Customer_4103,Female,57,Vashi,Green
CUST04104,Customer_4104,Female,60,Ghatkopar,Silver
CUST04105,Customer_4105,Male,59,Vashi,Silver
CUST04106,Customer_4106,Male,21,Vashi,Silver
CUST04107,Customer_4107,Male,52,Colaba,Green
CUST04108,Customer_4108,Male,26,Borivali,Gold
CUST04109,Customer_4109,Male,49,Vashi,None
CUST04110,Customer_4110,Female,54,Bandra,Silver
CUST04111,Customer_4111,Female,19,Colaba,Gold
CUST04112,Customer_4112,Male,23,Andheri,Silver
CUST04113,Customer_4113,Female,56,Ghatkopar,Silver
CUST04114,Customer_4114,Male,21,Andheri,None
CUST04115,Customer_4115,Female,37,Andheri,Silver
CUST04116,Customer_4116,Male,30,Dadar,Gold
CUST04117,Customer_4117,Female,46,Colaba,None
CUST04118,Customer_4118,Female,20,Dadar,Silver
CUST04119,Customer_4119,Female,54,Colaba,Gold
CUST04120,Customer_4120,Male,57,Dadar,Silver
CUST04121,Customer_4121,Female,52,Thane,None
CUST04122,Customer_4122,Female,34,Colaba,Gold
CUST04123,Customer_4123,Male,51,Colaba,Green
CUST04124,Customer_4124,Female,54,Dadar,Green
CUST04125,Customer_4125,Female,30,Vashi,Silver
CUST04126,Customer_4126,Female,58,Colaba,Green
CUST04127,Customer_4127,Male,57,Vashi,None
CUST04128,Customer_4128,Female,21,Borivali,Gold
CUST04129,Customer_4129,Male,24,Ghatkopar,None
CUST04130,Customer_4130,Female,40,Powai,Gold
CUST04131,Customer_4131,Female,55,Borivali,Silver
CUST04132,Customer_4132,Male,32,Colaba,Silver
CUST04133,Customer_4133,Female,29,Colaba,Silver
CUST04134,Customer_4134,Female,46,Andheri,Silver
CUST04135,Customer_4135,Female,33,Ghatkopar,Green
CUST04136,Customer_4136,Male,58,Ghatkopar,Silver
CUST04137,Customer_4137,Female,59,Powai,None
CUST04138,Customer_4138,Male,31,Borivali,None
CUST04139,Customer_4139,Male,22,Ghatkopar,Silver
CUST04140,Customer_4140,Male,59,Thane,Silver
CUST04141,Customer_4141,Male,55,Powai,Silver
CUST04142,Customer_4142,Female,24,Powai,None
CUST04143,Customer_4143,Male,21,Thane,None
CUST04144,Customer_4144,Male,57,Powai,Green
CUST04145,Customer_4145,Male,59,Ghatkopar,Silver
CUST04146,Customer_4146,Male,43,Dadar,Silver
CUST04147,Customer_4147,Female,34,Powai,Green
CUST04148,Customer_4148,Male,30,Vashi,Gold
CUST04149,Customer_4149,Female,39,Ghatkopar,None
CUST04150,Customer_4150,Female,47,Chembur,Green
CUST04151,Customer_4151,Male,47,Chembur,Silver
CUST04152,Customer_4152,Female,55,Bandra,Silver
CUST04153,Customer_4153,Male,28,Powai,Silver
CUST04154,Customer_4154,Female,51,Vashi,Green
CUST04155,Customer_4155,Female,55,Ghatkopar,Green
CUST04156,Customer_4156,Male,37,Powai,Gold
CUST04157,Customer_4157,Male,52,Vashi,Gold
CUST04158,Customer_4158,Male,58,Powai,None
CUST04159,Customer_4159,Female,29,Chembur,None
CUST04160,Customer_4160,Male,47,Thane,Green
CUST04161,Customer_4161,Male,19,Chembur,None
CUST04162,Customer_4162,Male,18,Powai,Silver
CUST04163,Customer_4163,Male,22,Borivali,None
CUST04164,Customer_4164,Male,39,Andheri,Green
CUST04165,Customer_4165,Male,44,Bandra,Green
CUST04166,Customer_4166,Male,57,Thane,Gold
CUST04167,Customer_4167,Male,38,Chembur,Gold
CUST04168,Customer_4168,Male,57,Powai,None
CUST04169,Customer_4169,Male,35,Chembur,None
CUST04170,Customer_4170,Female,59,Powai,Silver
CUST04171,Customer_4171,Male,58,Dadar,None
CUST04172,Customer_4172,Male,37,Powai,Green
CUST04173,Customer_4173,Female,56,Thane,None
CUST04174,Customer_4174,Male,25,Chembur,None
CUST04175,Customer_4175,Female,21,Colaba,Green
CUST04176,Customer_4176,Female,37,Vashi,Silver
CUST04177,Customer_4177,Female,55,Thane,Gold
CUST04178,Customer_4178,Male,56,Ghatkopar,Silver
CUST04179,Customer_4179,Male,22,Ghatkopar,Silver
CUST04180,Customer_4180,Female,18,Bandra,Green
CUST04181,Customer_4181,Male,30,Vashi,Silver
CUST04182,Customer_4182,Male,32,Vashi,Gold
CUST04183,Customer_4183,Male,53,Powai,None
CUST04184,Customer_4184,Female,47,Thane,None
CUST04185,Customer_4185,Female,50,Bandra,Silver
CUST04186,Customer_4186,Female,56,Ghatkopar,Green
CUST04187,Customer_4187,Female,32,Andheri,Silver
CUST04188,Customer_4188,Female,35,Vashi,Silver
CUST04189,Customer_4189,Male,41,Thane,Silver
CUST04190,Customer_4190,Female,36,Powai,Silver
CUST04191,Customer_4191,Female,19,Chembur,Silver
CUST04192,Customer_4192,Female,31,Chembur,Green
CUST04193,Customer_4193,Female,27,Bandra,Green
CUST04194,Customer_4194,Male,26,Dadar,None
CUST04195,Customer_4195,Female,34,Colaba,Gold
CUST04196,Customer_4196,Male,48,Ghatkopar,Green
CUST04197,Customer_4197,Female,43,Vashi,Silver
CUST04198,Customer_4198,Male,23,Borivali,None
CUST04199,Customer_4199,Male,57,Borivali,Silver
CUST04200,Customer_4200,Female,60,Andheri,None
CUST04201,Customer_4201,Female,42,Chembur,Silver
CUST04202,Customer_4202,Male,44,Thane,Green
CUST04203,Customer_4203,Female,20,Bandra,Gold
CUST04204,Customer_4204,Male,34,Dadar,Green
CUST04205,Customer_4205,Female,24,Ghatkopar,None
CUST04206,Customer_4206,Male,47,Andheri,None
CUST04207,Customer_4207,Female,38,Colaba,Gold
CUST04208,Customer_4208,Female,37,Ghatkopar,Gold
CUST04209,Customer_4209,Female,36,Colaba,Green
CUST04210,Customer_4210,Male,28,Ghatkopar,None
CUST04211,Customer_4211,Female,32,Thane,Green
CUST04212,Customer_4212,Male,27,Dadar,None
CUST04213,Customer_4213,Female,18,Bandra,None
CUST04214,Customer_4214,Male,56,Dadar,Silver
CUST04215,Customer_4215,Female,37,Powai,Gold
CUST04216,Customer_4216,Male,32,Bandra,Silver
CUST04217,Customer_4217,Male,42,Chembur,Gold
CUST04218,Customer_4218,Female,31,Borivali,Green
CUST04219,Customer_4219,Female,18,Powai,None
CUST04220,Customer_4220,Female,30,Ghatkopar,Green
CUST04221,Customer_4221,Female,47,Ghatkopar,None
CUST04222,Customer_4222,Female,20,Vashi,Silver
CUST04223,Customer_4223,Male,23,Powai,Silver
CUST04224,Customer_4224,Male,50,Ghatkopar,Silver
CUST04225,Customer_4225,Female,37,Chembur,Gold
CUST04226,Customer_4226,Male,47,Powai,Gold
CUST04227,Customer_4227,Male,33,Thane,Green
CUST04228,Customer_4228,Female,40,Chembur,Green
CUST04229,Customer_4229,Female,42,Andheri,Gold
CUST04230,Customer_4230,Female,28,Bandra,Green
CUST04231,Customer_4231,Female,18,Vashi,Silver
CUST04232,Customer_4232,Male,18,Vashi,None
CUST04233,Customer_4233,Female,57,Ghatkopar,None
CUST04234,Customer_4234,Female,46,Dadar,Green
CUST04235,Customer_4235,Female,41,Ghatkopar,Gold
CUST04236,Customer_4236,Female,57,Borivali,Gold
CUST04237,Customer_4237,Male,60,Powai,Gold
CUST04238,Customer_4238,Female,53,Borivali,Silver
CUST04239,Customer_4239,Male,35,Colaba,Green
CUST04240,Customer_4240,Male,26,Ghatkopar,None
CUST04241,Customer_4241,Female,26,Colaba,Silver
CUST04242,Customer_4242,Female,39,Colaba,None
CUST04243,Customer_4243,Male,23,Vashi,None
CUST04244,Customer_4244,Female,36,Colaba,Silver
CUST04245,Customer_4245,Female,45,Andheri,Gold
CUST04246,Customer_4246,Female,60,Ghatkopar,Gold
CUST04247,Customer_4247,Female,31,Andheri,Silver
CUST04248,Customer_4248,Male,37,Bandra,Gold
CUST04249,Customer_4249,Male,41,Borivali,Green
CUST04250,Customer_4250,Male,30,Thane,Silver
CUST04251,Customer_4251,Male,29,Borivali,Gold
CUST04252,Customer_4252,Male,20,Colaba,None
CUST04253,Customer_4253,Female,55,Colaba,Silver
CUST04254,Customer_4254,Male,35,Ghatkopar,Gold
CUST04255,Customer_4255,Male,20,Thane,None
CUST04256,Customer_4256,Female,25,Ghatkopar,Silver
CUST04257,Customer_4257,Male,53,Borivali,Green
CUST04258,Customer_4258,Male,31,Dadar,Green
CUST04259,Customer_4259,Male,24,Borivali,Silver
CUST04260,Customer_4260,Female,28,Powai,Green
CUST04261,Customer_4261,Female,37,Chembur,Green
CUST04262,Customer_4262,Female,27,Powai,Silver
CUST04263,Customer_4263,Female,33,Colaba,Silver
CUST04264,Customer_4264,Female,53,Ghatkopar,Gold
CUST04265,Customer_4265,Female,32,Chembur,Green
CUST04266,Customer_4266,Female,40,Thane,Gold
CUST04267,Customer_4267,Male,26,Ghatkopar,Gold
CUST04268,Customer_4268,Female,40,Vashi,None
CUST04269,Customer_4269,Female,48,Borivali,Green
CUST04270,Customer_4270,Male,35,Bandra,Silver
CUST04271,Customer_4271,Male,34,Powai,Gold
CUST04272,Customer_4272,Male,36,Dadar,Silver
CUST04273,Customer_4273,Female,30,Chembur,Green
CUST04274,Customer_4274,Female,42,Ghatkopar,None
CUST04275,Customer_4275,Male,55,Ghatkopar,Gold
CUST04276,Customer_4276,Female,56,Powai,Green
CUST04277,Customer_4277,Female,49,Powai,None
CUST04278,Customer_4278,Male,54,Andheri,Green
CUST04279,Customer_4279,Female,30,Bandra,Silver
CUST04280,Customer_4280,Male,38,Vashi,Green
CUST04281,Customer_4281,Female,59,Vashi,Green
CUST04282,Customer_4282,Male,23,Ghatkopar,Silver
CUST04283,Customer_4283,Female,43,Chembur,None
CUST04284,Customer_4284,Male,52,Bandra,Gold
CUST04285,Customer_4285,Male,47,Chembur,Gold
CUST04286,Customer_4286,Male,24,Chembur,None
CUST04287,Customer_4287,Male,37,Vashi,Green
CUST04288,Customer_4288,Male,47,Bandra,Silver
CUST04289,Customer_4289,Female,38,Vashi,Green
CUST04290,Customer_4290,Male,43,Thane,Gold
CUST04291,Customer_4291,Male,59,Bandra,Green
CUST04292,Customer_4292,Male,47,Andheri,Gold
CUST04293,Customer_4293,Female,47,Ghatkopar,Green
CUST04294,Customer_4294,Male,18,Dadar,Silver
CUST04295,Customer_4295,Female,60,Colaba,None
CUST04296,Customer_4296,Male,52,Thane,Green
CUST04297,Customer_4297,Female,30,Dadar,Green
CUST04298,Customer_4298,Female,25,Andheri,Gold
CUST04299,Customer_4299,Female,57,Chembur,Gold
CUST04300,Customer_4300,Male,20,Vashi,None
CUST04301,Customer_4301,Female,44,Vashi,Gold
CUST04302,Customer_4302,Female,54,Bandra,Silver
CUST04303,Customer_4303,Male,35,Chembur,Gold
CUST04304,Customer_4304,Male,44,Thane,None
CUST04305,Customer_4305,Male,53,Andheri,Gold
CUST04306,Customer_4306,Female,18,Dadar,Green
CUST04307,Customer_4307,Male,28,Thane,Silver
CUST04308,Customer_4308,Male,45,Ghatkopar,None
CUST04309,Customer_4309,Female,39,Vashi,None
CUST04310,Customer_4310,Female,37,Borivali,None
CUST04311,Customer_4311,Male,47,Vashi,Green
CUST04312,Customer_4312,Male,58,Bandra,None
CUST04313,Customer_4313,Female,37,Dadar,Gold
CUST04314,Customer_4314,Female,50,Vashi,Silver
CUST04315,Customer_4315,Female,33,Colaba,None
CUST04316,Customer_4316,Male,30,Ghatkopar,Gold
CUST04317,Customer_4317,Male,18,Ghatkopar,Gold
CUST04318,Customer_4318,Male,30,Powai,None
CUST04319,Customer_4319,Female,42,Thane,None
CUST04320,Customer_4320,Male,23,Vashi,Silver
CUST04321,Customer_4321,Female,54,Andheri,Green
CUST04322,Customer_4322,Female,34,Bandra,Gold
CUST04323,Customer_4323,Male,39,Bandra,Gold
CUST04324,Customer_4324,Male,52,Chembur,Gold
CUST04325,Customer_4325,Male,33,Ghatkopar,Green
CUST04326,Customer_4326,Male,34,Andheri,Green
CUST04327,Customer_4327,Female,29,Vashi,None
CUST04328,Customer_4328,Female,40,Andheri,Silver
CUST04329,Customer_4329,Male,47,Colaba,Gold
CUST04330,Customer_4330,Male,24,Dadar,None
CUST04331,Customer_4331,Female,45,Chembur,Gold
CUST04332,Customer_4332,Female,56,Vashi,Gold
CUST04333,Customer_4333,Female,25,Dadar,Gold
CUST04334,Customer_4334,Female,36,Andheri,Silver
CUST04335,Customer_4335,Male,22,Dadar,Silver
CUST04336,Customer_4336,Male,34,Dadar,Gold
CUST04337,Customer_4337,Male,36,Dadar,Gold
CUST04338,Customer_4338,Male,46,Bandra,Silver
CUST04339,Customer_4339,Female,36,Andheri,Gold
CUST04340,Customer_4340,Male,27,Powai,None
CUST04341,Customer_4341,Female,19,Borivali,Silver
CUST04342,Customer_4342,Male,53,Powai,Silver
CUST04343,Customer_4343,Male,58,Chembur,None
CUST04344,Customer_4344,Male,51,Thane,Gold
CUST04345,Customer_4345,Male,32,Andheri,Gold
CUST04346,Customer_4346,Male,60,Colaba,None
CUST04347,Customer_4347,Female,41,Borivali,None
CUST04348,Customer_4348,Female,24,Powai,None
CUST04349,Customer_4349,Female,30,Ghatkopar,Gold
CUST04350,Customer_4350,Male,60,Andheri,None
CUST04351,Customer_4351,Female,25,Powai,Green
CUST04352,Customer_4352,Male,35,Dadar,Silver
CUST04353,Customer_4353,Female,25,Andheri,Gold
CUST04354,Customer_4354,Female,50,Bandra,Green
CUST04355,Customer_4355,Male,24,Chembur,Gold
CUST04356,Customer_4356,Female,58,Vashi,Gold
CUST04357,Customer_4357,Female,41,Colaba,None
CUST04358,Customer_4358,Male,49,Dadar,Green
CUST04359,Customer_4359,Female,54,Ghatkopar,Gold
CUST04360,Customer_4360,Male,31,Dadar,None
CUST04361,Customer_4361,Female,49,Colaba,Gold
CUST04362,Customer_4362,Female,42,Ghatkopar,Green
CUST04363,Customer_4363,Female,31,Powai,None
CUST04364,Customer_4364,Female,23,Colaba,Silver
CUST04365,Customer_4365,Female,37,Bandra,Gold
CUST04366,Customer_4366,Male,21,Thane,Gold
CUST04367,Customer_4367,Male,39,Chembur,Green
CUST04368,Customer_4368,Male,52,Powai,Green
CUST04369,Customer_4369,Female,28,Bandra,Silver
CUST04370,Customer_4370,Female,19,Thane,Green
CUST04371,Customer_4371,Male,35,Powai,None
CUST04372,Customer_4372,Male,45,Colaba,Gold
CUST04373,Customer_4373,Male,60,Colaba,Silver
CUST04374,Customer_4374,Female,24,Borivali,Gold
CUST04375,Customer_4375,Male,51,Ghatkopar,Silver
CUST04376,Customer_4376,Male,44,Chembur,Green
CUST04377,Customer_4377,Female,56,Vashi,Gold
CUST04378,Customer_4378,Female,53,Chembur,Gold
CUST04379,Customer_4379,Male,41,Colaba,Silver
CUST04380,Customer_4380,Male,24,Dadar,Green
CUST04381,Customer_4381,Female,60,Andheri,Silver
CUST04382,Customer_4382,Male,59,Powai,None
CUST04383,Customer_4383,Female,43,Dadar,Silver
CUST04384,Customer_4384,Female,32,Borivali,Gold
CUST04385,Customer_4385,Male,29,Colaba,Gold
CUST04386,Customer_4386,Male,31,Bandra,Green
CUST04387,Customer_4387,Female,47,Andheri,Green
CUST04388,Customer_4388,Female,32,Colaba,Gold
CUST04389,Customer_4389,Male,20,Chembur,None
CUST04390,Customer_4390,Female,23,Chembur,Gold
CUST04391,Customer_4391,Female,29,Thane,Silver
CUST04392,Customer_4392,Female,32,Colaba,Silver
CUST04393,Customer_4393,Male,31,Andheri,Gold
CUST04394,Customer_4394,Female,55,Vashi,Green
CUST04395,Customer_4395,Male,55,Andheri,None
CUST04396,Customer_4396,Female,22,Colaba,Gold
CUST04397,Customer_4397,Male,43,Bandra,Gold
CUST04398,Customer_4398,Male,38,Dadar,None
CUST04399,Customer_4399,Female,54,Andheri,Gold
CUST04400,Customer_4400,Female,57,Colaba,None
CUST04401,Customer_4401,Female,58,Dadar,Gold
CUST04402,Customer_4402,Male,49,Chembur,None
CUST04403,Customer_4403,Male,47,Vashi,None
CUST04404,Customer_4404,Female,53,Colaba,Silver
CUST04405,Customer_4405,Male,42,Thane,Gold
CUST04406,Customer_4406,Female,60,Chembur,None
CUST04407,Customer_4407,Male,42,Ghatkopar,Silver
CUST04408,Customer_4408,Male,59,Ghatkopar,None
CUST04409,Customer_4409,Female,32,Chembur,Green
CUST04410,Customer_4410,Male,26,Powai,None
CUST04411,Customer_4411,Male,37,Powai,Gold
CUST04412,Customer_4412,Female,25,Andheri,Silver
CUST04413,Customer_4413,Male,22,Vashi,None
CUST04414,Customer_4414,Male,56,Powai,Silver
CUST04415,Customer_4415,Female,25,Bandra,Green
CUST04416,Customer_4416,Female,45,Vashi,Silver
CUST04417,Customer_4417,Female,48,Chembur,Gold
CUST04418,Customer_4418,Male,43,Bandra,Gold
CUST04419,Customer_4419,Male,20,Andheri,Silver
CUST04420,Customer_4420,Female,53,Bandra,Silver
CUST04421,Customer_4421,Female,29,Dadar,Green
